Empresa;Ano;Asiento;ItemAsiento;Cuenta;LeyendaItem;Debe;Haber
1;2020;769;1;21323110;SECLA 4/20;11810.78;NULL
1;2020;769;2;21323110;CTRO EMPL COMERC LOBOS 4/20;6144.26;NULL
1;2020;769;3;11110288;SECLA 4/20;NULL;11810.78
1;2020;769;4;11110288;CTRO EMPL COMERC LOBOS 4/20;NULL;6144.26
1;2020;770;1;11311810;ZSCHIMMER F10350 ;6000.00;NULL
1;2020;770;2;60055100;ZSCHIMMER F10350 ;100.00;NULL
1;2020;770;3;21424502;ZSCHIMMER F10350 ;21.00;NULL
1;2020;770;4;21122100;ZSCHIMMER F10350 ;NULL;6121.00
1;2020;770;5;21122100;ZSCHIMMER F10350 OP8058;6121.00;NULL
1;2020;770;6;11110320;ZSCHIMMER F10350 OP8058;NULL;5000.00
1;2020;770;7;11110100;ZSCHIMMER F10350 OP8058;NULL;1121.00
1;2020;771;1;11615300;IMP.#425 ECOCHEM U$S 8910 @ 61;551350.80;NULL
1;2020;772;1;21122160;IMP.# 425 PAGO R.GONZALEZ;250000.00;NULL
1;2020;772;3;11110320;IMP.# 425 PAGO R.GONZALEZ;NULL;250000.00
1;2020;772;4;11110288;IMP.# 425 PAGO R.GONZALEZ;NULL;320000.00
1;2020;773;1;11615300;IMP.# 425 DESPACHO;243207.28;NULL
1;2020;773;2;21424302;IMP.# 425 DESPACHO;138526.74;NULL
1;2020;773;3;11513750;IMP.# 425 DESPACHO;131929.99;NULL
1;2020;773;4;11514050;IMP.# 425 DESPACHO;39579.25;NULL
1;2020;773;5;21424302;IMP.# 425 DESPACHO;7959.84;NULL
1;2020;773;6;21428501;IMP.# 425 DESPACHO;408.58;NULL
1;2020;773;7;11513752;IMP.# 425 DESPACHO;1456.13;NULL
1;2020;773;8;21122160;IMP.# 425 DESPACHO;NULL;563067.81
1;2020;774;1;21122200;IMP.# 425 PAGO AL EXTERIOR;551350.80;NULL
1;2020;774;2;21424202;IMP.# 425 PAGO AL EXTERIOR;648.15;NULL
1;2020;774;3;11513752;IMP.# 425 PAGO AL EXTERIOR;92.59;NULL
1;2020;774;4;80070100;IMP.# 425 PAGO AL EXTERIOR;3086.45;NULL
1;2020;774;5;11110287;IMP.# 425 PAGO AL EXTERIOR;NULL;555177.99
1;2020;775;1;80070100;IMP.# 425 GTOS.NOMINACION;1557.73;NULL
1;2020;775;2;21424302;IMP.# 425 GTOS.NOMINACION;327.12;NULL
1;2020;775;3;11110288;IMP.# 425 GTOS.NOMINACION;NULL;1884.85
1;2020;775;4;11615120;IMP.# 425 INCORP.AL ACTIVO;794558.08;NULL
1;2020;775;5;11615300;IMP.# 425 INCORP.AL ACTIVO;NULL;794558.08
1;2020;776;1;21122160;IMP.# 421/422/423 PAGO DESPACH;601597.00;NULL
1;2020;776;2;21122160;IMP.# 421/422/423 PAGO DESPACH;3000000.00;NULL
1;2020;776;3;11110320;IMP.# 421/422/423 PAGO DESPACH;NULL;201597.00
1;2020;776;4;11110320;IMP.# 421/422/423 PAGO DESPACH;NULL;200000.00
1;2020;776;5;11110320;IMP.# 421/422/423 PAGO DESPACH;NULL;200000.00
1;2020;776;6;11110288;IMP.# 421/422/423 PAGO DESPACH;NULL;3000000.00
1;2020;777;1;11615300;IMP.# 421 DESPACHO;884513.14;NULL
1;2020;777;2;21424102;IMP.# 421 DESPACHO;1013131.47;NULL
1;2020;777;3;11513750;IMP.# 421 DESPACHO;964887.48;NULL
1;2020;777;4;11514050;IMP.# 421 DESPACHO;289466.31;NULL
1;2020;777;5;21424102;IMP.# 421 DESPACHO;17685.57;NULL
1;2020;777;6;11513752;IMP.# 421 DESPACHO;822.78;NULL
1;2020;777;7;21428511;IMP.# 421 DESPACHO;362.88;NULL
1;2020;777;8;21428501;IMP.# 421 DESPACHO;226.17;NULL
1;2020;777;9;21122160;IMP.# 421 DESPACHO;NULL;3171095.80
1;2020;778;1;80070100;IMP.# 421 GTOS. BANCARIOS;1511.75;NULL
1;2020;778;2;21424202;IMP.# 421 GTOS. BANCARIOS;317.47;NULL
1;2020;778;3;11110288;IMP.# 421 GTOS. BANCARIOS;NULL;1829.22
1;2020;779;1;11615300;IMP.3 436 AKZO U$S 46200 @ 63.;2929080.00;NULL
1;2020;779;2;21122200;IMP.3 436 AKZO U$S 46200 @ 63.;NULL;2929080.00
1;2020;780;2;21424302;IMP.# 436 PAGO AL EXTERIOR;663.38;NULL
1;2020;780;3;11513752;IMP.# 436 PAGO AL EXTERIOR;94.77;NULL
1;2020;780;4;80070100;IMP.# 436 PAGO AL EXTERIOR;3158.95;NULL
1;2020;780;5;11110287;IMP.# 436 PAGO AL EXTERIOR;NULL;2932997.10
1;2020;781;1;11615300;IMP.# 435 FACTURA U$S 65244 @ ;4045128.00;NULL
1;2020;781;2;21122200;IMP.# 435 FACTURA U$S 65244 @ ;NULL;4045128.00
1;2020;782;1;21122200;IMP.# 435 PAGO AL EXTERIOR;4045128.00;NULL
1;2020;782;2;21424302;IMP.# 435 PAGO AL EXTERIOR;657.18;NULL
1;2020;782;3;11513752;IMP.# 435 PAGO AL EXTERIOR;93.88;NULL
1;2020;782;4;80070100;IMP.# 435 PAGO AL EXTERIOR;3129.45;NULL
1;2020;782;5;85085300;IMP.# 435 PAGO AL EXTERIOR;50303.12;NULL
1;2020;782;6;11110287;IMP.# 435 PAGO AL EXTERIOR;NULL;4099311.63
1;2020;782;7;11615130;IMP.# 435 INC.AL ACTIVO;4971812.92;NULL
1;2020;782;8;11615300;IMP.# 435 INC.AL ACTIVO;NULL;4971812.92
1;2020;783;1;11615300;IMP.# 433 ADITYA U$S 54850 @ 6;3422640.00;NULL
1;2020;783;2;21122200;IMP.# 433 ADITYA U$S 54850 @ 6;NULL;3422640.00
1;2020;784;1;21122200;IMP.# 433 PAGO AL EXTERIOR;3422640.00;NULL
1;2020;784;2;21424302;IMP.# 433 PAGO AL EXTERIOR;653.72;NULL
1;2020;784;3;11513752;IMP.# 433 PAGO AL EXTERIOR;93.39;NULL
1;2020;784;4;80070100;IMP.# 433 PAGO AL EXTERIOR;3112.95;NULL
1;2020;784;5;11110287;IMP.# 433 PAGO AL EXTERIOR;NULL;3426500.06
1;2020;785;1;11615300;IMP.# 432 EQUINOX U$S 43400 @ ;2656080.00;NULL
1;2020;785;2;21122200;IMP.# 432 EQUINOX U$S 43400 @ ;NULL;2656080.00
1;2020;786;1;21122200;IMP.# 432 PAGO AL EXTERIOR;2656080.00;NULL
1;2020;786;2;21424202;IMP.# 432 PAGO AL EXTERIOR;640.27;NULL
1;2020;786;3;11513752;IMP.# 432 PAGO AL EXTERIOR;91.47;NULL
1;2020;786;4;80070100;IMP.# 432 PAGO AL EXTERIOR;3048.90;NULL
1;2020;786;5;85085300;IMP.# 432 PAGO AL EXTERIOR;217.00;NULL
1;2020;786;6;11110287;IMP.# 432 PAGO AL EXTERIOR;NULL;2660077.64
1;2020;787;1;11615300;IMP.# 429 U$S 46.535 # 65.74;3059210.90;NULL
1;2020;787;2;21122200;IMP.# 429 U$S 46.535 # 65.74;NULL;3059210.90
1;2020;788;1;11615300;IMP.# 432 DESPACHO;669177.32;NULL
1;2020;788;2;21424402;IMP.# 432 DESPACHO;712080.57;NULL
1;2020;788;3;11513750;IMP.# 432 DESPACHO;678172.13;NULL
1;2020;788;4;21424402;IMP.# 432 DESPACHO;16377.40;NULL
1;2020;788;5;21428501;IMP.# 432 DESPACHO;242.32;NULL
1;2020;788;6;21428511;IMP.# 432 DESPACHO;388.80;NULL
1;2020;788;7;11513752;IMP.# 432 DESPACHO;837.00;NULL
1;2020;788;8;21122160;IMP.# 432 DESPACHO;NULL;2077275.54
1;2020;789;1;21122160;IMP.# 433 PAGO DESPACHANTE;2370000.00;NULL
1;2020;789;2;21122160;IMP.# 433 PAGO DESPACHANTE;410484.85;NULL
1;2020;789;3;21122160;IMP.# 433 PAGO DESPACHANTE;1880000.00;NULL
1;2020;789;4;11110288;IMP.# 433 PAGO DESPACHANTE;NULL;2370000.00
1;2020;789;5;11110320;IMP.# 433 PAGO DESPACHANTE;NULL;410484.85
1;2020;789;6;11110288;IMP.# 433 PAGO DESPACHANTE;NULL;1880000.00
1;2020;789;7;11615130;IMP# 432 INCORP.AL ACTIVO;3325257.32;NULL
1;2020;789;8;11615300;IMP# 432 INCORP.AL ACTIVO;NULL;3325257.32
1;2020;790;1;11615300;IMP.# 433 DESPACHO;791186.65;NULL
1;2020;790;2;21424402;IMP.# 433 DESPACHO;895682.83;NULL
1;2020;790;3;11513750;IMP.# 433 DESPACHO;853031.89;NULL
1;2020;790;4;21424402;IMP.# 433 DESPACHO;16784.56;NULL
1;2020;790;5;21428501;IMP.# 433 DESPACHO;239.63;NULL
1;2020;790;6;11513752;IMP.# 433 DESPACHO;824.17;NULL
1;2020;790;7;21122160;IMP.# 433 DESPACHO;NULL;2557749.73
1;2020;790;8;11615132;IMP.# 433 INCORP.AL ACTIVO;4213826.65;NULL
1;2020;790;9;11615300;IMP.# 433 INCORP.AL ACTIVO;NULL;4213826.65
1;2020;791;1;11615300;IMP.# 435 SAREX;926684.92;NULL
1;2020;791;2;21424402;IMP.# 435 SAREX;1053605.92;NULL
1;2020;791;3;11513750;IMP.# 435 SAREX;1003434.03;NULL
1;2020;791;4;21424402;IMP.# 435 SAREX;19353.35;NULL
1;2020;791;5;11513752;IMP.# 435 SAREX;864.50;NULL
1;2020;791;6;21428501;IMP.# 435 SAREX;238.73;NULL
1;2020;791;7;21428511;IMP.# 435 SAREX;383.04;NULL
1;2020;791;8;21122160;IMP.# 435 SAREX;NULL;3004564.49
1;2020;792;1;21122160;IMP.# 435 PAGO DESPACHANTE;2800000.00;NULL
1;2020;792;2;21122160;IMP.# 435 PAGO DESPACHANTE;120000.00;NULL
1;2020;792;3;11311810;IMP.# 435 PAGO DESPACHANTE;70000.00;NULL
1;2020;792;4;21122160;IMP.# 435 PAGO DESPACHANTE;80000.00;NULL
1;2020;792;5;11110288;IMP.# 435 PAGO DESPACHANTE;NULL;2800000.00
1;2020;792;6;11110288;IMP.# 435 PAGO DESPACHANTE;NULL;120000.00
1;2020;792;7;11110288;IMP.# 435 PAGO DESPACHANTE;NULL;150000.00
1;2020;793;1;21122160;IMP.# 436 PAGO RAUL GONZALEZ;200000.00;NULL
1;2020;793;2;11110288;IMP.# 436 PAGO RAUL GONZALEZ;NULL;200000.00
1;2020;1220;1;11615300;IMP.# 442 ECOCHEM F.20500 @ 67;1391950.00;NULL
1;2020;1220;2;21122200;IMP.# 442 ECOCHEM F.20500 @ 67;NULL;1391950.00
1;2020;1221;1;11615300;IMP.# 442 DESPACHO;418015.46;NULL
1;2020;1221;2;21424602;IMP.# 442 DESPACHO;346243.62;NULL
1;2020;1221;3;11513750;IMP.# 442 DESPACHO;329755.80;NULL
1;2020;1221;4;21424602;IMP.# 442 DESPACHO;13092.32;NULL
1;2020;1221;5;11513752;IMP.# 442 DESPACHO;1252.10;NULL
1;2020;1221;6;21428501;IMP.# 442 DESPACHO;448.45;NULL
1;2020;795;1;21122160;IMP.# 436 PAGO RAUL GONZALEZ;500000.00;NULL
1;2020;795;2;21122160;IMP.# 436 PAGO RAUL GONZALEZ;1000000.00;NULL
1;2020;795;3;11110287;IMP.# 436 PAGO RAUL GONZALEZ;NULL;500000.00
1;2020;795;4;11110288;IMP.# 436 PAGO RAUL GONZALEZ;NULL;1000000.00
1;2020;796;1;21122160;IMP.# 429 PAGO RAUL GONZALEZ;1940000.00;NULL
1;2020;796;2;11110288;IMP.# 429 PAGO RAUL GONZALEZ;NULL;1940000.00
1;2020;797;1;11110320;IMP.# 429 DESPACHO;615733.02;NULL
1;2020;797;2;21424402;IMP.# 429 DESPACHO;752906.99;NULL
1;2020;797;3;11513750;IMP.# 429 DESPACHO;717054.06;NULL
1;2020;797;4;21424402;IMP.# 429 DESPACHO;19646.35;NULL
1;2020;797;5;21428501;IMP.# 429 DESPACHO;280.19;NULL
1;2020;797;6;21428511;IMP.# 429 DESPACHO;3.55;NULL
1;2020;797;7;21122160;IMP.# 429 DESPACHO;NULL;2105624.16
1;2020;1221;7;21428511;IMP.# 442 DESPACHO;667.79;NULL
1;2020;1221;8;21122160;IMP.# 442 DESPACHO;NULL;1109475.54
1;2020;1222;1;21122160;IMP.# 442 PGO.R.GONZALEZ;180000.00;NULL
1;2020;1222;2;21122160;IMP.# 442 PGO.R.GONZALEZ;920000.00;NULL
1;2020;1222;3;11110288;IMP.# 442 PGO.R.GONZALEZ;NULL;180000.00
1;2020;800;1;11615300;IMP.# 428 ARIES U$S 70500 @ 62;4394265.00;NULL
1;2020;800;2;21122200;IMP.# 428 ARIES U$S 70500 @ 62;NULL;4394265.00
1;2020;801;1;21122160;IMP.# 428 PAGO R.GONZALEZ;3000000.00;NULL
1;2020;801;2;11615300;IMP,# 428 DESPACHO;963876.91;NULL
1;2020;801;3;21424402;IMP,# 428 DESPACHO;1134695.59;NULL
1;2020;801;4;11513750;IMP,# 428 DESPACHO;1080662.31;NULL
1;2020;801;5;21424402;IMP,# 428 DESPACHO;20147.93;NULL
1;2020;801;6;21428501;IMP,# 428 DESPACHO;238.73;NULL
1;2020;801;7;21428511;IMP,# 428 DESPACHO;383.04;NULL
1;2020;801;8;11513752;IMP,# 428 DESPACHO;840.56;NULL
1;2020;801;9;11110288;IMP.# 428 PAGO R.GONZALEZ;NULL;3000000.00
1;2020;801;10;21122160;IMP,# 428 DESPACHO;NULL;3200845.07
1;2020;802;1;80070100;IMP.# 424 GASTOS BANCARIOS;1555.25;NULL
1;2020;802;2;21424202;IMP.# 424 GASTOS BANCARIOS;326.60;NULL
1;2020;802;3;11110288;IMP.# 424 GASTOS BANCARIOS;NULL;1881.85
1;2020;803;1;11615300;IMP.# 427 ARIES U$S 70500 @ 60;4244100.00;NULL
1;2020;803;2;21122200;IMP.# 427 ARIES U$S 70500 @ 60;NULL;4244100.00
1;2020;804;1;21122160;IMP.# 427 PAGO R.GONZALEZ;250703.00;NULL
1;2020;804;2;21122160;IMP.# 427 PAGO R.GONZALEZ;3230000.00;NULL
1;2020;804;3;11110320;IMP.# 427 PAGO R.GONZALEZ;NULL;250703.00
1;2020;804;4;11110288;IMP.# 427 PAGO R.GONZALEZ;NULL;3230000.00
1;2020;805;1;11615300;IMP.# 434 EVERLIGHT U$S 82920 ;5555640.00;NULL
1;2020;805;2;21122200;IMP.# 434 EVERLIGHT U$S 82920 ;NULL;5555640.00
1;2020;806;1;21122160;IMP.# 434 PAGO R.GONZALEZ;3550000.00;NULL
1;2020;806;2;11110288;IMP.# 434 PAGO R.GONZALEZ;NULL;3550000.00
1;2020;806;3;11615130;IMP.# 434 INCORP.AL ACTIVO;6694411.27;NULL
1;2020;806;4;11615300;IMP.# 434 INCORP.AL ACTIVO;NULL;6694411.27
1;2020;1033;1;11110320;FERAR/COMPENSACION;169785.00;NULL
1;2020;1033;2;21424602;FERAR F15443;35654.85;NULL
1;2020;807;1;11615300;IMP.# 424 DESPACHO;1145998.63;NULL
1;2020;807;2;21424402;IMP.# 424 DESPACHO;1341444.38;NULL
1;2020;807;3;11513750;IMP.# 424 DESPACHO;1277566.77;NULL
1;2020;807;4;21424402;IMP.# 424 DESPACHO;36373.41;NULL
1;2020;807;5;21428501;IMP.# 424 DESPACHO;782.91;NULL
1;2020;807;6;21428511;IMP.# 424 DESPACHO;1252.65;NULL
1;2020;807;7;11513752;IMP.# 424 DESPACHO;2348.72;NULL
1;2020;808;1;11615300;IMP.# 439 ECOCHEM U$S 23550 @ ;1533576.00;NULL
1;2020;808;2;21122200;IMP.# 439 ECOCHEM U$S 23550 @ ;NULL;1533576.00
1;2020;809;1;21122160;IMP.# 439 PAGO R.GONZALEZ;950000.00;NULL
1;2020;809;2;21122160;IMP.# 439 PAGO R.GONZALEZ;150000.00;NULL
1;2020;809;3;11110288;IMP.# 439 PAGO R.GONZALEZ;NULL;950000.00
1;2020;809;4;11110288;IMP.# 439 PAGO R.GONZALEZ;NULL;150000.00
1;2020;809;5;11615120;IMP.# 439 INC.AL ACTIVO;1861234.47;NULL
1;2020;809;6;11615300;IMP.# 439 INC.AL ACTIVO;NULL;1861234.47
1;2020;810;1;11615300;IMP.439 ECOCHEM DESPACHO;327658.47;NULL
1;2020;810;2;21424502;IMP.439 ECOCHEM DESPACHO;382323.05;NULL
1;2020;810;3;11513750;IMP.439 ECOCHEM DESPACHO;364117.48;NULL
1;2020;810;4;21424502;IMP.439 ECOCHEM DESPACHO;22422.44;NULL
1;2020;810;5;21428501;IMP.439 ECOCHEM DESPACHO;888.73;NULL
1;2020;810;6;21428511;IMP.439 ECOCHEM DESPACHO;1340.64;NULL
1;2020;810;7;11513752;IMP.439 ECOCHEM DESPACHO;2513.69;NULL
1;2020;810;8;21122160;IMP.439 ECOCHEM DESPACHO;NULL;1101264.50
1;2020;811;1;21122200;IMP.# 439 PAGO AL EXTERIOR;1533576.00;NULL
1;2020;811;2;21424502;IMP.# 439 PAGO AL EXTERIOR;681.56;NULL
1;2020;811;3;11513752;IMP.# 439 PAGO AL EXTERIOR;97.37;NULL
1;2020;811;4;80070100;IMP.# 439 PAGO AL EXTERIOR;3245.50;NULL
1;2020;811;5;85085300;IMP.# 439 PAGO AL EXTERIOR;117.75;NULL
1;2020;811;6;11110287;IMP.# 439 PAGO AL EXTERIOR;NULL;1537718.18
1;2020;812;1;11615300;IMP.# 440 ECOCHEM U$S 8802 @ 6;573186.24;NULL
1;2020;812;2;21122200;IMP.# 440 ECOCHEM U$S 8802 @ 6;NULL;573186.24
1;2020;813;1;21122160;IMP.# 440 PAGO R.GONZALEZ;500000.00;NULL
1;2020;813;2;11110288;IMP.# 440 PAGO R.GONZALEZ;NULL;350000.00
1;2020;813;3;11110288;IMP.# 440 PAGO R.GONZALEZ;NULL;150000.00
1;2020;813;4;11615120;IMP.# 440 INCORP.AL ACTIVO;788767.60;NULL
1;2020;813;5;11615300;IMP.# 440 INCORP.AL ACTIVO;NULL;788767.60
1;2020;814;1;11615300;IMP.# 440 ECOCHEM DESPACHO;215581.36;NULL
1;2020;814;2;21424502;IMP.# 440 ECOCHEM DESPACHO;146113.61;NULL
1;2020;814;3;11513750;IMP.# 440 ECOCHEM DESPACHO;139156.01;NULL
1;2020;814;4;21424502;IMP.# 440 ECOCHEM DESPACHO;4585.05;NULL
1;2020;814;5;21428501;IMP.# 440 ECOCHEM DESPACHO;50.83;NULL
1;2020;814;6;21122160;IMP.# 440 ECOCHEM DESPACHO;NULL;505486.86
1;2020;815;1;21122200;IMP.# 440 PAGO AL EXTERIOR;573186.24;NULL
1;2020;815;2;21424502;IMP.# 440 PAGO AL EXTERIOR;681.56;NULL
1;2020;815;3;11513752;IMP.# 440 PAGO AL EXTERIOR;97.37;NULL
1;2020;815;4;80070100;IMP.# 440 PAGO AL EXTERIOR;3245.50;NULL
1;2020;815;5;85085300;IMP.# 440 PAGO AL EXTERIOR;44.01;NULL
1;2020;815;6;11110287;IMP.# 440 PAGO AL EXTERIOR;NULL;577254.68
1;2020;816;1;11615300;IMP.#431 BODAL U$S 237690 @ 62;2336780.00;NULL
1;2020;816;2;21122200;IMP.#431 BODAL U$S 237690 @ 62;NULL;2336780.00
1;2020;817;1;21122160;IMP.# 431 PAGO R.GONZALEZ;1650000.00;NULL
1;2020;817;2;21122160;IMP.# 431 PAGO R.GONZALEZ;150000.00;NULL
1;2020;817;3;11110288;IMP.# 431 PAGO R.GONZALEZ;NULL;1650000.00
1;2020;817;4;11110288;IMP.# 431 PAGO R.GONZALEZ;NULL;150000.00
1;2020;817;5;11615120;IMP.# 431 INC. AL ACTIVO;2889283.93;NULL
1;2020;817;6;11615300;IMP.# 431 INC. AL ACTIVO;NULL;2889283.93
1;2020;818;1;11615300;IMP.# 431 DESPACHO;552503.93;NULL
1;2020;818;2;21424502;IMP.# 431 DESPACHO;627201.03;NULL
1;2020;818;3;11513750;IMP.# 431 DESPACHO;597334.19;NULL
1;2020;818;4;21424502;IMP.# 431 DESPACHO;12159.06;NULL
1;2020;818;5;11513752;IMP.# 431 DESPACHO;852.50;NULL
1;2020;818;6;21428501;IMP.# 431 DESPACHO;246.81;NULL
1;2020;818;7;21428511;IMP.# 431 DESPACHO;396.00;NULL
1;2020;818;8;21122160;IMP.# 431 DESPACHO;NULL;1790693.52
1;2020;819;1;21122200;IMP.# 431 PAGO AL EXTERIOR;2336780.00;NULL
1;2020;819;2;21424302;IMP.# 431 PAGO AL EXTERIOR;654.77;NULL
1;2020;819;3;11513752;IMP.# 431 PAGO AL EXTERIOR;93.54;NULL
1;2020;819;4;80070100;IMP.# 431 PAGO AL EXTERIOR;3117.95;NULL
1;2020;819;5;85085300;IMP.# 431 PAGO AL EXTERIOR;18656.55;NULL
1;2020;819;6;11110287;IMP.# 431 PAGO AL EXTERIOR;NULL;2359302.81
1;2020;820;1;21122200;IMP.# 424 PAGO AL EXTERIOR;5555640.00;NULL
1;2020;820;3;11513752;IMP.# 424 PAGO AL EXTERIOR;101.60;NULL
1;2020;820;4;80070100;IMP.# 424 PAGO AL EXTERIOR;3386.50;NULL
1;2020;820;5;85085300;IMP.# 424 PAGO AL EXTERIOR;76701.00;NULL
1;2020;820;6;11110287;IMP.# 424 PAGO AL EXTERIOR;NULL;5636540.27
1;2020;821;1;11615132;IMP.# 428 PAGO AL EXTERIOR;5191180.12;NULL
1;2020;821;2;21122200;IMP.# 428 INC.AL ACTIVO;4244100.00;NULL
1;2020;821;3;21424102;IMP.# 428 INC.AL ACTIVO;631.05;NULL
1;2020;821;4;11513752;IMP.# 428 INC.AL ACTIVO;90.15;NULL
1;2020;821;5;80070100;IMP.# 428 INC.AL ACTIVO;3357.50;NULL
1;2020;821;6;11615300;IMP.# 428 PAGO AL EXTERIOR;NULL;5191180.12
1;2020;821;7;11110287;IMP.# 428 INC.AL ACTIVO;NULL;4248178.70
1;2020;822;1;85085300;ARAUCO N/D 297;14938.47;NULL
1;2020;822;2;21424402;ARAUCO N/D 297;3137.08;NULL
1;2020;822;3;11513752;ARAUCO N/D 297;448.15;NULL
1;2020;822;4;21428511;ARAUCO N/D 297;388.40;NULL
1;2020;822;5;21122100;ARAUCO N/D 297;NULL;18912.10
1;2020;798;5;11110287;IMP.# 429 PAGO AL EXTERIOR;NULL;122244.17
1;2020;794;1;11615300;IMP.# 436 DESPACHO;331952.10;NULL
1;2020;794;2;21424402;IMP.# 436 DESPACHO;682053.40;NULL
1;2020;794;3;11513750;IMP.# 436 DESPACHO;649575.20;NULL
1;2020;794;4;21424402;IMP.# 436 DESPACHO;9198.00;NULL
1;2020;794;5;21428501;IMP.# 436 DESPACHO;782.91;NULL
1;2020;794;6;21428511;IMP.# 436 DESPACHO;1252.65;NULL
1;2020;794;7;11513752;IMP.# 436 DESPACHO;2348.72;NULL
1;2020;794;8;21122160;IMP.# 436 DESPACHO;NULL;1677162.98
1;2020;824;1;50043100;GIULIANO FACT.49;5485.00;NULL
1;2020;824;2;21122100;GIULIANO FACT.49;NULL;5485.00
1;2020;1234;6;21428501;TELEFONICA MOV F200309;116.70;NULL
1;2020;1606;4;21424302;TELECOM F.3815495;1323.00;NULL
1;2020;1606;5;11513752;TELECOM F.3815495;189.00;NULL
1;2020;1606;6;21122100;TELEFONIA MOVILES F.11483;NULL;7199.00
1;2020;1606;7;21122100;TELECOM F.3815495;NULL;7875.00
1;2020;1518;9;85085730;IVA MAYO/2020;0.23;NULL
1;2020;1519;9;82081910;IVA JUNIO/2020;NULL;0.04
1;2020;829;1;50040610;JUANJO MOTOS FACT.2880 Y 7210;15402.00;NULL
1;2020;829;2;21424302;JUANJO MOTOS FACT.2880 Y 7210;3186.85;NULL
1;2020;829;3;21428511;JUANJO MOTOS FACT.2880 Y 7210;246.43;NULL
1;2020;829;4;21122100;JUANJO MOTOS FACT.2880 Y 7210;NULL;18835.28
1;2020;826;1;50043100;GIULIANO FACT.53;6560.00;NULL
1;2020;826;2;21122100;GIULIANO FACT.53;NULL;6560.00
1;2020;682;1;21122100;TELECOM F4003815495 OP7998;7875.00;NULL
1;2020;682;2;11110288;TELECOM F4003815495 OP7998 TRA;NULL;7875.00
1;2020;748;1;21122100;AGUA Y SAN 10604317884 OP8094;1774.02;NULL
1;2020;1234;8;21122100;TELEFONICA MOV F200309;NULL;25568.36
1;2020;692;1;11615130;QCA MOSCONI F7025 ;43640.63;NULL
1;2020;692;2;21424402;QCA MOSCONI F7025 ;9164.53;NULL
1;2020;692;3;21428511;QCA MOSCONI F7025 ;698.25;NULL
1;2020;827;1;50040610;JUANJO MOTOS FACT.7290;958.68;NULL
1;2020;827;2;21424402;JUANJO MOTOS FACT.7290;201.32;NULL
1;2020;827;3;21428511;JUANJO MOTOS FACT.7290;15.34;NULL
1;2020;827;4;21122100;JUANJO MOTOS FACT.7290;NULL;1175.34
1;2020;827;5;85085300;ZAMUDIO N/D 10409;11859.99;NULL
1;2020;827;6;21428511;ZAMUDIO N/D 10409;189.76;NULL
1;2020;827;7;21428501;ZAMUDIO N/D 10409;118.60;NULL
1;2020;827;8;21424402;ZAMUDIO N/D 10409;2490.60;NULL
1;2020;827;9;21122100;ZAMUDIO N/D 10409;NULL;14658.95
1;2020;828;1;50043100;GIULIANO FACT.55;5485.00;NULL
1;2020;828;2;50043000;TECSEHI FACT,38/33 Y 29;5800.00;NULL
1;2020;828;3;50043000;TECSEHI FACT,38/33 Y 29;5800.00;NULL
1;2020;828;4;50043000;TECSEHI FACT,38/33 Y 29;5800.00;NULL
1;2020;828;5;60055000;TECSEHI FACT,38/33 Y 29;4000.00;NULL
1;2020;828;6;21122100;GIULIANO FACT.55;NULL;5485.00
1;2020;828;7;21122100;TECSEHI FACT,38/33 Y 29;NULL;5800.00
1;2020;828;8;21122100;TECSEHI FACT,38/33 Y 29;NULL;5800.00
1;2020;828;9;21122100;TECSEHI FACT,38/33 Y 29;NULL;5800.00
1;2020;828;10;21122100;TECSEHI FACT,38/33 Y 29;NULL;4000.00
1;2020;1235;2;21424302;CAMUZZI F607582831;8262.93;NULL
1;2020;1235;4;21122100;CAMUZZI F607582831;NULL;40389.37
1;2020;1236;2;21424302;TELEFONICA MOV F24735;9663.20;NULL
1;2020;1237;1;50043200;TECSEHI 42;11600.00;NULL
1;2020;1237;3;11615130;GAMMA F655;44688.00;NULL
1;2020;1237;5;21122100;GAMMA F655;NULL;54072.48
1;2020;1237;7;21122100;GIULIANO F58;NULL;5485.00
1;2020;830;1;85085300;ZAMUDIO N/D 10259 DIF.CAMBIO;4063.78;NULL
1;2020;830;2;21428511;ZAMUDIO N/D 10259 DIF.CAMBIO;65.02;NULL
1;2020;830;3;21428501;ZAMUDIO N/D 10259 DIF.CAMBIO;40.64;NULL
1;2020;830;4;21424402;ZAMUDIO N/D 10259 DIF.CAMBIO;853.39;NULL
1;2020;830;5;21122100;ZAMUDIO N/D 10259 DIF.CAMBIO;NULL;5022.83
1;2020;831;1;11311810;ARAUCO ND27174;50000.00;NULL
1;2020;831;2;60055100;ARAUCO ND27174;458.00;NULL
1;2020;831;3;21424502;ARAUCO ND27174;96.18;NULL
1;2020;831;4;21122100;ARAUCO ND27174/;NULL;50554.18
1;2020;831;5;11311810;ARAUCO ND27175;20000.00;NULL
1;2020;831;6;60055100;ARAUCO ND27175;458.00;NULL
1;2020;831;7;21424502;ARAUCO ND27175;96.18;NULL
1;2020;831;8;21122100;ARAUCO ND27175;NULL;20554.18
1;2020;832;1;21122100;ARAUCO ND27174/5 OP8066;50554.18;NULL
1;2020;832;2;21122100;ARAUCO ND27174/5 OP8066;20554.18;NULL
1;2020;832;3;11110288;ARAUCO ND27174/5 OP8066;NULL;71108.36
1;2020;833;1;21122100;INQUIBA F9739 OP8060;87536.40;NULL
